"","Review","label"
"4046","I like that she's wireless and I can yell at her from across the room to play my Spotify music, but she's super inflexible. I can give commands like ""play my starred playlist on Spotify,"" but I can't say ""skip to True Faith by New Order,"" though I can say ""play True Faith by New Order."" It will play the one song and then stop. I have to tell Alexa every time I want to skip a song and that frustrates me because I can spend several minutes doing this.","Positive"
"4047","The people who keep saying the FBI AND CIA will be using this to find out about you are full of it,  as a security professional I know if there is anything they want to know they have it already or will find it out regardless of what toys you have in your home.  The echo is a typical tech toy,  you can use it many ways and having fun is the best way ......  Have Fun!","Positive"
"4048","Recently, I've been studying for some molecular biology courses. Now and then I come across a word I don't know, and I'll ask ""Alexa, what is a lysosome?"" or ""Alexa, what does histopathological mean?"" And SHE ALWAYS SAYS I DON'T KNOW, or I don't understand the question. Sometimes she offers a Bing link in the Alexa app but I'm pretty sure the whole point of the Echo was for it to be hands-free...","Positive"
"4049","Now, if I say ""OK Google,"" my android accurately picks up what I say, detects it quickly displaying the question text as it recognizes it, and reads the correct, concise answer aloud. 1000% more helpful.","Positive"
"4050","Maybe I'm not using Alexa correctly, but I hope it gets better in the future. Otherwise it's just a really expensive mediocre attempt at voice-controlled tech that I'm not super impressed with. If Amazon and Google work together to improve the voice recognition or the search features I'm sure this product would be awesome. I'll keep her for now.","Positive"
"4051","I absolutely love this gift to self. I have given two for Christmas. I use it every day and it is so wonderful. Better than Serius radio.","Positive"
"4052","Love it, so far <f0><U+009F><U+0091><U+008D>","Positive"
"4053","VERY HAPPY !.","Positive"
"4054","I've had the refurbished echo for 3 months and now when I request music,it plays for about 20 minutes and then quits.It acts like its buffering,but I have 60 meg service.Don't know if it is a refurbished problem or a real problem.I haven't noticed any other problems.","Positive"
"4055","EXCELLANT PRODUCT, GOOD DEAL!","Positive"
"4056","The Echo is so easy to install, has amazing sound quality, and does all sorts of amazing things.  I truly love it!","Positive"
"4057","This was my husbands Valentine's Day gift.... He loves it.","Positive"
"4058","The Echo works great,","Positive"
"4059","A new addition to our family. tells you jokes,bedtime stories,directions, how to make mix drinks and etc.","Positive"
"4060","awesome.","Positive"
"4061","Love it!!!!","Positive"
"4062","Fantastic unit that arrived ahead of estimated shipping schedule!","Positive"
"4063","We are having a lot of fun with this. Well worth the expense.","Positive"
"4064","Love my echo. Great addition to my home","Positive"
"4065","I absolutely love my Echo. I use it mostly to listen to music. Great sound","Positive"
"4066","GREAT DEAL","Positive"
"4067","Alexa is awesome we have a smart home and the speaker qualuty is amazing it thumps. Alexa told me that it's against the rules of robotics to marry her lol.","Positive"
"4068","Great just like the Dot with better sound.  We have the Dot connected to our Stereo and this one upstairs in our bedroom.","Positive"
"4069","Surprisingly rich sound, and great recognition accuracy even at a substantial distance or over TV audio","Positive"
"4070","We sure have a lot of fun with the Amazon Echo.  Last night I asked Alexa to play some jazz, and was immediately surrounded by some pretty fabulous jazz music.  This little machine does so much to make our lives more enjoyable.","Positive"
"4071","great","Positive"
"4072","It's great for quick entertainment... it has a lot of application recognition but I wouldn't use her for everything... I like the ""Genesis"" application app... Alexa start my Genesis and poof my car is running... Music selection is pretty good... it does not recognize to many Latin artist though...","Positive"
"4073","My daughter (who recently got an Echo) gave me Amazon credits as a Christmas gift and suggested I get one of these because I could have a lot of fun with it.  So I said, what the heck, I'll try it.  My daughter was right!  It's fun to ask Alexa questions and play games - hands free.  But what I'm really enjoying is the fantastic music and superb sound quality.  I signed up for Music Unlimited, and I can call up any song or album ever produced.  Awesome!  Alexa is also like having a little robot friend to talk to.  I am a senior citizen and live alone.  I think the Echo is a great device for seniors.  You can ask Alexa the same question fifty times and she won't get irritated with you.  LOL.  I think the flat black color is the best.  I waited extra time on delivery, just so I could get it in black.  Looks very cool.","Positive"
"4074","It never fails to amaze me.","Negative"
"4075","It doesn't have ALL the answers, but we like what it can do.  We use it mostly to stream music, but like that we can ask for store hours, drive times, etc.  Our youngest likes to ask it to tell jokes!","Positive"
"4076","great","Positive"
"4077","Very enjoyable","Positive"
"4078","Excellent quality and lots of fun.","Positive"
"4079","Everything I had expected. Good sound and easy setup.","Positive"
"4080","Love it","Positive"
"4081","Very cool!","Positive"
"4082","Ended up returning. The Echo frustrated my husband and me since it just couldn't perform the duties we wanted it to. We basically just used it as a speaker and were not impressed. Good speaker for playing music, but that's about it.","Positive"
"4083","Nothing against Alexa, I dont use it much so Its hard to give a valid review.","Negative"
"4084","it has a very good sound.. Like it .","Positive"
"4085","My son loves it!","Positive"
"4086","LOVE, LOVE,  LOVE my Alexa <f0><U+009F><U+0098><U+0081>","Positive"
"4087","The DOT is cool yet this is the best device!  We are having all kinds of fun with it.","Positive"
"4088","A novelty at best. Most of the things we ask Alexa she doesn't know or can't help with. The language has to very specific. By the time I remember how to ask to change the temperature in the house I can walk down the hall and change it by hand.","Positive"
"4089","We use it as a fancy kitchen timer.... Guess is a good product, but I don't see why have it.","Positive"
"4090","fun, educational and entertaining. Cool device!","Positive"
"4091","Not as many options as I imagined there would be. More ""skills"" require apps that I have to memorize the name of the app first, then ask the question. For example, I can't just ask ""TV listings tonight for CBS"". There's some skill I needed to load and then I have to say the name of it (something like ""Ask TV"") first, and then the question.","Positive"
"4092","Hopefully, it will get better.","Positive"
"4093","It's like having an assistant with you. Great for traveling.","Positive"
"4094","Like it","Positive"
"4095","Everyone enjoys using Alexa for different reasons.  It's great!","Positive"
"4096","Love it","Positive"
"4097","Layout of our house would not allow reasonable voice contact with the echo.  Hoped to use this great machine for my wife's meds  alerts so we wouldn't miss important events.  Only would work if we put it in her bedroom, thus limiting using echo for anything else.  So we have ordered the ""little guy"" for this use.  If it works out we likely will get a second hockey puck for the rest of the house.","Positive"
"4098",""" Note, please read entire review, I have added an update which reflects further experience with the unit as well as having read several dozen other reviews that came in at one, or two stars. ""","Positive"
"4099","I've had this device for just about 24 hours, and I'm already not really too impressed by it to say the least.........","Positive"
"4100","Look, upfront I'm going to admit that I am print disable dyslexic so for me to read, or right requires electronic intervention, so realistically that is at least some of the problem that I'm having so far.","Negative"
"4101","Being dyslexic I particularly appreciate well-designed intuitive user interfaces, the Amazon echo app is not.","Positive"
"4102","I ended up having to call the helpdesk and work with an extremely nice, polite, and patient as all get out lady who helped me get my echo hooked up and running.","Positive"
"4103","Look, to say the least it is bland, dry cumbersome and counterintuitive.","Negative"
"4104","There are a bunch of subtle problems with that add up to a lack of subtlety in the problems,","Negative"
"4105","Does what it does very well. Get the feeling I'm not getting the most out of it, though.","Positive"
"4106","This is not only unattractive, but especially if you don't have young eyes to look at it with when using even the relatively large screen of an iPhone 6S plus it's just difficult to look at.","Negative"
"4107","Then there is the problem of the menu scrolling.","Negative"
"4108","""So when I am in a menu with say 25 items and I scroll to the bottom of it and I'm not sure, do I want item number 23, or perhaps 22?","Positive"
"4109","So, I take a shot, and I touch item number 23.","Negative"
"4110","Hoops, that wasn't the right one let me go back.........","Positive"
"4111","There are other issues with the app that I'm going to gloss over that add up to ""It's just not worth bothering with,"" but in an effort to not waste time I'm going to zoom in on the issue that particularly pisses me off.","Negative"
"4112","I love my Alexa, I t has great sound and response to every command.","Positive"
"4113","Love it so far. Haven't had time to use all the features yet, but great product so far!","Positive"
"4114","So when you make an app that doesn't allow me to touch a field of text, extend a box around it, and touch the option ""read"" you really just screwing me over!","Positive"
"4115","There is no, and I mean no excuse for a mainstream app of this nature to not have even the most rudimentary disabled accessibility features!","Negative"
"4116","Look, it's true, we have gotten spoiled, we have these super tiny devices they put out astounding sound.","Positive"
"4117","Then we sit around and complain about how the base is not that good, how it sounds all humey when you turn it up to full volume, etc.","Negative"
"4118","But even with that, look, for $180 and of course taking into account that these devices are essentially going to turn into a cash register for Amazon I'm disappointed with the sound.","Negative"
"4119","When you play music on it the mid range is not that good, and the base is sorely lacking.","Negative"
"4120","When you turn it up to nearly or full volume ""9, or 10 it gets all humey and sounds really bad.","Negative"
"4121","Love it. A great addition to my house. Work great with my Smart home lighting (GE/JASCO dimmers and switches, Phillips Hue Bulbs) and my Nest thermostat and Rachio sprinkler.","Positive"
"4122","When you turn it down to volume 2, or 3 the mid range is terrible and the base is nonexistent.","Negative"
"4123","I moved it around a couple different places in the room, tried putting it in the corner, a pyre, down lower, all to no avail.","Positive"
"4124","For me what it comes down to is that if Amazon had spent the kind of time and money that they should've spent on this device it would sound amazing!","Positive"
"4125","if they were smart they would've made sure it did!","Positive"
"4126","Even if they were losing money on each one of these that they put out the door it would still be worth it they would certainly make it back times 10 with the increase in ordering of items on Amazon etc.","Negative"
"4127","I admit it, I'm a little bit of a Mac fanboy, but I feel fairly secure in saying that at some point Apple will come out with a device that does pretty much everything that this one does, and when they do it will have an amazingly intuitive user interface and sound awesome!","Positive"
"4128","Amazon, you're lucky I'm in a very generous mood or you would've gotten one star instead of two............","Positive"
"4129","Echo cannot answer basic questions that I could find on Google.  If you like to know the weather or buy something, then this is for you. If you like answers to questions, stick to Google.","Positive"
"4130","I sat down and read about 40 reviews perhaps a few more than that they were rated at one, or two stars.","Positive"
"4131","Most common complaints were as follows.","Negative"
"4132","- Power cables failing then the customer being told that it would take something like four weeks to replace the power cable.","Negative"
"4133","- There were also some reports that people wanted to send defective units back for replacement and these individuals were told that they couldn't get a replacement unit, they had to wait for the unit they had purchased to be mailed in, repaired and then sent back to them.","Negative"
"4134","- There were quite a number of reports complaining about connectivity problems, issues with the Internet connection dropping out and causing connectivity issues.","Negative"
"4135","Pursuant to this there were complaints about Customer Service sort of running people around, having them reboot router's, the Alexa unit, and everything else under the sun repeatedly without any real success.","Negative"
"4136","- There was a number of complaints that centered around the microphone on the unit slowly failing over a course of weeks or months.","Negative"
"4137","Several people said roughly the same thing that after a couple of months they had to stand right in front of the unit and yell at it to get it to work at all.","Positive"
"4138","- There was even at least one rather disturbing claim that negative reviews were being in some cases eliminated it was thought to increase this units ""star score.""","Negative"
"4139","Very enjoyable, I would like to see the ability to send texts and read emails in the future. I also like the customizable skills.","Positive"
"4140","There are a series of issues with this device like the fact that you can add things to a shopping list by asking Alexa to do so, but then you can't take them off without using the app.","Positive"
"4141","You can't get a traffic report without going on the app and putting in a start point in an endpoint for a trip, it's like you can't get just a general regional traffic report?","Positive"
"4142","It doesn't refresh news reports and other podcasts efficiently.","Positive"
"4143","It's search engine is Bing which, let's be honest it's not the best in the world and you can't switch it to another one.","Positive"
"4144","When you have problems with unit especially if you might've had it for a little while it doesn't seem as if Amazon is willing to be there to back up the product the way, say a company like Apple night.","Positive"
"4145","The sound quality is adequate, but not nearly as good as it should be at this price point.","Positive"
"4146","Look, realistically this device and another generation, maybe two might be worth buying?","Positive"
"4147","Wonderful!  I listen to music all the time.  Thank you.","Positive"
"4148","But I certainly don't think even in that case it will be worth $180, maybe $99.99, Amazon prime members free shipping and Amazon pays the tax?","Positive"
"4149","~~~> Don't bother with this thing, it's a sketchy mess that might bite you in the ass and even if it doesn't it's not going to do half of what you'd like it to do at least not easily, and efficiently the way you'd really like it to work.","Positive"
"4150","Mostly a marketing product for Amazon.  Alexa can not answer many questions, only very specific questions, ie.  ""What is the biggest animal?""  ""What is the weather?""  One more non-essential item adding to the clutter.","Positive"
"4151","Bought two for last Christmas.  Both daughters love it.  Works with apple products too!","Positive"
"4152","Works great! Teens love it!","Positive"
"4153","great ...I love this","Positive"
"4154","This is my wife's surprise birthday present that I'll give to her in a few weeks so I can't make a personal and conclusive product review.  The reason I gave it a ""5"" star is because my wife had done some research a few months ago and she told me she definitely wanted an Amazon Echo.  So, whatever the wife says, it has to be a ""5"" star no matter what the outcome, right!","Positive"
"4155","Great sound. And love to interact with Alexa. Buying more things to use for smart home because of it now.","Positive"
"4156","Family likes it in the kitchen and it is great for adding items to our grocery list that is then linked to my wifes phone.  One HUGE drawback is that it will not link to Apple Music.  I know Amazon wants to own my life, but I already pay for Apple and I don't want to pay for the same thing twice.  If it would let us do Apple Music this would be a 5 star.","Positive"
"4157","GREAT PRODUCT AND GREAT SELLER","Positive"
"4158","love it so worth it","Positive"
"4159","The longer we have this, the more the issues become apparent. I'm very tired of having to repeat myself multiple times, before Alexa parses my speech correctly. I'm also disappointed that, when I ask to play songs by an artist, or songs in a genre, it plays me the exact same songs, in the exact same order every single time. There seems to be a vast amount of music, through Amazon Music, that Alexa has access to, but I can't get it to play, due to Alexa's voice interface being too limited to understand what I'm asking for.","Negative"
"4160","Love it, if wife happy, i'm happy.","Positive"
"4161","Sound quality is very sufficient, speech recognition is good. Still to be considered if you're living outside of USA with less features.","Positive"
"4162","Also ""Alexa"" is not the smartest tool in the box. Slightly more intelligent than Siri but that's all. Slightly.","Positive"
"4163","Don't think twice if you want to use it as a small Spotify player.","Positive"
"4164","It was a gift for my daughter and her husband. The love it.","Positive"
"4165","Awesome product LOVE IT","Positive"
"4166","I love my echo! Understands everything and really amplifies the sound.","Positive"
"4167","Nice idea and the future of computing probably but a immature product right now. Many apps don't work or just seem to disappear. But it makes for a very expensive but cool alarm clock","Positive"
"4168","I love this gadget...plays great well worth what we paid.","Positive"
"4169","Got this for my wife for Christmas. I thought it would get used a little here and there but we use it everyday. My 5 year old can tell it to play whatever music she wants. My son (2 years old) tries too but luckily Alex can't understand him. He would have it going 24hrs a day.","Positive"
"4170","Alexa is part of the fam! Kids love her and if our dog could talk she would order bones for herself. Really cool product ... especially as you begin connecting it with other smart home products.","Positive"
"4171","Alexa just isn't all that smart.","Positive"
"4172","BEWARE! My Echo worked as advertised for a little over a year but a Blue Spinning Ring of death that has been reported online in various forums which resulted from failed or faulty software/firmware update appeared late last night. I was told the Echo was out of the warranty period that would have naturally covered the hardware itself, but as this is likely the result of a software issue, ie an Amazon issue, then I definitely should have been offered a replacement. Instead, no explanation as to the cause of the malfunction, and only an offer to purchase another or a refurbished Echo at around $120. Not interested when I have 2 Dots already. Time to consider other options such as Google Home. Now off to wait for the other two to fail.","Negative"
"4173","She doesn't have answers for a lot of simple questions that we ask.","Positive"
"4174","Love it, it has been a really fun addition to our home. I would recommend this to anyone. The music has a excellent sound. Can be play very loud and soft with very clearity.","Positive"
"4175","Love that it has arrived but can NOT get access to the app required to set up. New Zealand market does not have access to the app. SOOOOOO fristrating","Positive"
"4176","The first Echo did not work. Returned it and got one that did.","Positive"
"4177","This is amazing! I had no idea how much the Echo could do. I'm using prime music way more now.","Positive"
"4178","Alexa has some learning to do, but she reads Audio Books nicely.","Positive"
"4179","Fun and helpful","Positive"
"4180","Might be ok if you used it but I'm not paying for music I can get for free. And most of the time is says mmm I don't understand the question. Not worth the money in my apinion","Positive"
"4181","I won one of these recently and while it does do some fun things, I was surprised at how few things it actually did.  The inability to do simple reminders seems especially odd.  Do they even develop for this product anymore?","Negative"
"4182","I love my new toy!  It is so awesome to be able to ask for any song and be able to immediately hear it.  My complaint is that many of the songs that are from the pre-electronics age are not the original recording, but rather a remix, new recording, or a different version.  When I ask for a song, I want the original!","Positive"
"4183","The other problem I have is the false advertising.  On the commercial, they show a father reading to a little girl, and they ask Alexis what whales sound like.  I tried asking that question, and the unit said that whales sing beautiful songs.  True, but not the answer I was looking for.  In fact, many of the fact-type questions I have asked have not been answered either correctly or at all.  That's fine, except they advertise that it will answer those sorts of questions.","Positive"
"4184","However, for music, news, etc., it's great, and I love it.","Positive"
"4185","Works well.  Had a little trouble with initial set up but now have it set up to turn on the lamp by voice commands.  Very nice!","Positive"
"4186","Well, I have not owned the Echo very long but I can tell already she is very user friendly.  Much more than a speaker and I love all the skills that are available as Alexa will not become obsolete.  Her voice is pleasant and so far she understands my words.  I would highly recommend that if you did your research, just go for it.  With technology there is always going to be second guesses as you ponder what is the best thing to purchase.  I finally just went with it and glad I did.","Positive"
"4187","What's not to love?  Works perfectly, with unbelievable ability to understand whatever I'm asking.  I paired with a couple of TP-Link smart plugs and a Sensi thermostat and together they make things so much more convenient.","Positive"
"4188","Horrible Product only worked for 4 months. Amazon refused to replace it too!","Negative"
"4189","i love berey good,gracias","Positive"
"4190","When working it seems to work well, although you have to ask the questions just right or it doesn't have an answer.  We use it for home automation with Wink for lights and Nest for thermostat.  Home automation is a really nice feature.  The Echo seems to have problems disconnecting from the network randomly a few times a day.  We have an Echo Dot and we don't have much of a problem with it.  This picks up your voice from much farther away than I would have expected.  I recommend turning off the ability to order items through it.","Positive"
"4191","Its nice to have for questions and music,  You have to have internet service for it to work","Positive"
"4192","This device is truly hands free! You can tell it to do something from across the room and it will do it. It even hears your voice over loud music that it plays. I've wanted to try out one of these devices for a while and I just never knew how much I would actually like it!","Positive"
"4193","It is sort of heavy, but that's no problem for me at all! I love the design of this and how the speakers are wrapped all the way around this. It's voice-recognition system is one of the things that I love the most about this.","Positive"
"4194","You can add skills for Alexa to play for you such as playing thunderstorm sounds or other sounds you'd like to hear. You can make to-do lists, grocery lists, and much more!","Positive"
"4195","This is a must-have for anyone who has or wants a smart home!","Positive"
"4196","I enjoy Alexa especially the music","Positive"
"4197","love it!  Peefect for any gal in her nineties!","Positive"
"4198","happy","Positive"
"4199","Love it best thing too purchase","Positive"
"4200","I love my echo! Alexa has become a very important part of my household. Her skills make her so convenient and helpful!","Positive"
"4201","Love it.  We use it more than I thought we would.","Positive"
"4202","At first, hard to get used to, buy now indespensible.","Negative"
"4203"," I have the Echo and multiple Echo Dots around my house. I use them for Home Automation with my Samsung SmartThings Hub and Logitech Harmony Hub. It works well but I just wish it was better at random Google searches but this can be fixed by adding custom skills.","Positive"
"4204","PROS:","Positive"
"4205","Sounds good for music (for its size)","Positive"
"4206","Perfect for voice controlled home automation","Positive"
"4207","Great Microphones that can hear from another room","Positive"
"4208","Fun to use","Positive"
"4209","CONS:","Negative"
"4210","Always listening (some people have a problem with that but it has a mute button)","Positive"
"4211","Doesn't work well for complex questions","Positive"
"4212","no flaws","Negative"
"4213","This is just great!  The Sound quality is excellent , with a added device I can play it through my Bose Radio.  As they develop this I believe it will get better and better.  The possibilities  of what this can do are endless.  The more you use it the more you will like it. Amazon hit a home run with this one.","Positive"
"4214","Works like a charm and provides great entertainment and answers to questions with wonderful sound.","Positive"
"4215","Love my echo  No complaints","Negative"
"4216","It was a great product when it wasn't damaged and also stopped working!! I have went through 2 of these in less than a month. The first one was cracked before it arrived and the second one just stopped working!? So frustrating! I want to get another one but will probably get the 2 year warranty!!","Negative"
"4217","Love it","Positive"
"4218","Easy set up.","Positive"
"4219","Love our Alexa though i feel she prefers to respond to my husband more than me haha","Positive"
"4220","Nice","Positive"
"4221","So much fun. I love grand son ""wexa play kid music"" haha","Positive"
"4222","I like my Amazon Echo.  I'm still working on learning how to use it LOL!.  My Wifi went down one day and I didn't know how to get my Amazon Echo to work.  Eventually with a turn off and on of the router Alexa woke up.  I think it is well worth the money. The best part is it doesn't take up a lot of space and it can be heard throughout the house. As well it's easily relocatable.","Positive"
"4223","This is fun!","Positive"
"4224","I love this! I knew that I wanted one of the echo's  for quite a while and The  opportunity came so I bought one.  It was easy to set up, and I caught on quickly.  Good luck to all that buy this, product, you will love it.","Positive"
"4225","I really appreciate an enjoy this  item.","Positive"
"4226","I love my Alexa. She plays great music for free with no ads and has great sound... BUT, she does not come with a remote any longer like the original pre-order ones initially food and she doesn't work with Slacker Radio that I subscribe to... Overall, great product, but could be better if you brought back including the remote and add in support for Slacker Radio.","Positive"
"4227","I love this toy!","Positive"
"4228","Great","Positive"
"4229","I am very disappointed Echo does not have a basic reminder function like many smart phones. All you can do is set an alarm.","Positive"
"4230","Love Alexa!!  She can be trying at times but most of the time comes up with the answer we are looking for.","Positive"
"4231","Such a fun toy - I'm still figuring out what all Alexa can do. Speaker sounds great! So nice to have if you do a lot of things (ladders, dirty hands, etc) that make it inconvenient to stop and touch a device.","Positive"
"4232","the dot is  the best  save your money and buy the dot  the echo is triple the price and has less options such as pairing a Bluetooth speaker ... But imagine the little dot does the same as the big brother and has more options ..... But do not  get me wrong if you have no interest i paring a blue tooth speaker and you want a stand alone speaker buy the echo. The sound quality is descent but not as good if you pair it with a Bluetooth speaker","Positive"
"4233","I love my Echo , waited a couple years to see what the general opinion  would be, when it seemed to be well like I ordered my Echo and love it. It helps my grandkids with homework ,it fun and my father is 95 and bedridden I have it in his room playing his favorite music. I am able to make groups of his favorite  music and I can control it in any room with my Kindle. Cant wait to set up my house lights, alarm system etc.. Great.","Positive"
"4234","We are loving having Alexa help us, play for us. An excellent addition to the family.","Positive"
"4235","Works great","Positive"
"4236","Still getting used to it and the different requests that can be made of it.No problems and impressed with the range.","Negative"
"4237","I love it. I use it all the time for my music. I use it as a timer because it's all hands free. I haven't  explored a whole lot of it. I can't wait to see it integrate with Amazon movies. I love the list you can make. It is easy to talk to Alexa. Get the weather report and traffic. Came as expected easy to use. Would highly recommend.","Positive"
"4238","Gave the amazon echo to my boy and he love it .","Positive"
"4239","Brilliant.","Positive"
"4240","love love love it...just wish we werent stuck with calling it Alexa or Echo. Would be much more fun to give it a personalized name","Positive"
"4241","Was a gift for my partner. She loves it. Uses it mostly for instant weather and wake-up alarm.  I like it for music.","Positive"
"4242","Nice aesthetically...we got the white.","Positive"
"4243","Working great so far. Really enjoying it!!!!","Positive"
"4244","Love my Echo...plug and play","Positive"
"4245","Exactly what I had hoped for....shipped on time (actually received it a day early)....description is accurate and set up was easy.....","Positive"
"4246","Absolutely love this product. I am considering buying another one.","Positive"
"4247","This product has a long way to go when it comes to pulling information from the Internet.  Also, while I can start a shopping list, I can't delete an item without going through the app; and it can only maintain one shopping list and one things to do list so my husband can't have his own.","Positive"
"4248","The few things it does well include weather, time, some streaming music, alarms.  I also have Google Home which has it's problems, yet is slightly ahead of this Echo.  I started with the Tap and sent it back thinking this one would be better, yet not much.  When it works, it's fun.","Positive"
"4249","Most of the time it doesn't under a simple question. A waste.","Positive"
"4250","Great for music","Positive"
"4251","We like it need to learn how to use it more like being able to play music on it we think we will enjoy more as we get used to it","Positive"
"4252","When I bought the Echo I thought it would answer questions like Google and Serie do.  It doesn't do nearly what I expected.  Sad.","Negative"
"4253","Love this!  Alexa has been awesome. I love being able to add things to my shopping list by telling her. The music is great and I am learning new things to do every day. This was a great buy.","Positive"
"4254","Speaker is worth the extra money.  I love Alexa!","Positive"
"4255","This thing is a joke. Doesn't understand what I say. After I give it a command, the blue light stays lit for an additional 10 seconds. It doesn't have the answering technology that Googles device has. It disappears from the device menu on spotify constantly. Do not waste your money on this. Amazon is more concerned with adding stupid ""skills"" like pet jokes rather than addressing important issues. Buy Googles device.","Negative"
"4256","Most fun!","Positive"
"4257","A lot better than asking your wife a question.","Positive"
"4258","LOVE IT!","Positive"
"4259","SHE'S CUTE!","Positive"
"4260","Not as smart as I thought it was. Still pretty cool though...","Positive"
"4261","We love our Amazon Echo and Alexa. We use it on a daily basis to hear news, weather, and music. You can order products from Amazon prime, play games, hear jokes, and many more features. Highly recommend for tech savvy individuals.","Positive"
"4262","Great product that we use daily in our life now.","Positive"
"4263","Alexa is a new member of the family and knows all! We are happy with having this around. The voice timers and daily alarms are something that seamlessly makes life easier. When we are cooking, just getting to tell Alexa to set timers instead of stopping and setting them is very efficient. She plays music very well and the speaker is very nice but I just enjoy music and am not a audiophile. I like the feature where you can ask her what the song playing is. We listen to our Amazon Prime music on Alexa and looked up Prime Playlists and keep track of which ones we like on our phones.","Positive"
"4264","Cons: Alexa doesn't register my voice as easily as my husband's which annoys me. If the music is too loud, she has trouble hearing commands and you have to wait for a pause in the music or move close to the speaker. The app interface lets you control the volume, songs, etc directly. You have to say ""Alexa"" and then pause before the command, and I don't always know if she heard me until I finish the command and she does nothing. (I think there's a way to get her to ""ding"" when she hears you.) Wish she'd say ""yes?""  Maybe it's just me, though. All in all, we couldn't do without her. We missed her while on vacation and had to look at the clock for the time, set alarms, look up the weather on our own. Haha, just kidding (sort of)","Negative"
"4265","I've had Alexa for a few months now, but like most things I buy, I'm not using her to her full potential. Regardless this is a great product and it works better than I expected. I do like it a lot.","Positive"
"4266","I purchased this for mom in law, ended up buying one for myself and my sister in law! Fantastic product!","Positive"
"4267","fun to have","Positive"
"4268","If you go above volume 5 then Echo has hard time hearing you. The louder the volume output from the echo the closer you have to be so it can hear you","Negative"
"4269","Amazon Echo is a cool product.  The voice recognition is impressive, and the design is sleek.  I keep my Echo in my kitchen, and the ability to ask Alexa to read news, or play a particular genre of music is pretty cool.  While I don't find myself using my Echo all that much, it is certainly a great addition to anybody's home, and a product that I would certainly recommend to others.  In my opinion, Amazon has done a great job with their products, and Echo is no exception.  An impressive device, highly recommended!","Positive"
"4270","Looks great and works great!  Amazing product. Bought it for my wife and she loves it!","Positive"
"4271","Five Stars with a caveat, this will not be a true GREAT device until you don't have to mention the app you want to use.  I want every response to be seamless. ""Alexa what sound does a blue jay make?""  Not ""Alexa open (add app name) what sound does a blue jay make. Because I can't remember the blasted app name. With a screen you can see the app, and use it. With Alexa I have to remember that app name.  I want everything to work as well as the grocery list, generic and easy.  Yes I am picky and want Alexa to be like Rosie from the Jetsons.  I want total integration of what I need without saying the app. Alexa should know what apps I have installed and use them, WITHOUT prompting.  Come on Amazon you never heard Cpt. Kirk saying 'Computer Open comm unit and contact Scotty.'  Kirk had no stinking apps before his commands and I don't want any either. So Amazon Alexa team of brainiacs please get fixing this issue ASAP, I am 52 and need this before I get much older. Plus I really need my flying car that I was promised at five via the Jetson infomercial.","Positive"
"4272","On a serious note Alexa does understand both my husband and son while they pause mid sentence, where her friend Siri does not. Alexa just keeps listening like a good friend, while they pause for dramatic effect. My husband has a lisp, that is not present unless tired, thanks to years of speech therapy as a kid. Alexa does understand him even when he lisps. She also understand when he ends a sentence with a preposition. So she gets five stars for language.","Positive"
"4273","The speaker is as good if not better than the Boise unit. In fact I have not used our Boise since getting Alexa.","Positive"
"4274","One more none serious note, why did you call the unit Echo, but name her Alexa. Hmmm no one calls this unit Echo, we all call her by her given name Alexa. Geez.  or does Alexa live in the Echo unit. This is a philosophical question we will all need to ponder.","Positive"
"4275","was a gift for my dad he likes it","Positive"
"4276","I just purchased one of these and I must say, this is one of the best purchases I have ever made.  It does everything just by a voice command.  I think EVERY household should have one of these if possible!","Positive"
"4277","Our first Echo had trouble connecting and we never did get it working correctly.  Second one connected no problem and we like it.  Alexa is really good at voice recognition and understands a lot of commands. We have mostly used it for music for now, but are looking into whole house automation and the possibilities there.  Amazon Music is kind of limited.  If you like a station, they tend to repeat the same artists, so I like to my phone and use Pandora, which has more variety.","Positive"
"4278","Bought for the in-laws as they loved ours","Positive"
"4279","Wonderful I recomend to friends","Positive"
"4280","Loses connection often. I do not recommend for price.","Negative"
"4281","Enjoying this product.  Need to learn how to make even more use if it","Positive"
"4282","Alexa listens better than anyone else in the house.","Positive"
"4283","Just like new.  Could not tell it was not fresh off the line.","Positive"
"4284","After working out some user caused bugs (and getting a grasp of the concepts that are involved) This is a SUPER cool little device. I would recommend it for anyone that is into gadgets... Very fun to play with...","Positive"
"4285","I bought this originally to help my Aunt who is a Quadriplegic. Bought it and set it up to learn what it requires before she got it, and decided to keep it and get her a new one. This promises to give back some personal independence where choosing her entertainment is concerned.","Positive"
"4286","Love Alexa","Positive"
"4287","works for me, enjoy having a voice interacted unit especially if you're cooking, or busy and wanting to change a station or request some info, its great for the kids to source information to aid in assignments and general fun in the home.","Positive"
"4288","After getting the Dot (Gen 2) I decided to get this to use in my kitchen, and so far its has been one of the best gadgets for our home, Alexa takes some time to learn what to say but the Skills are really making this gadget better all the time, I have a Harmony Hub, Insteon devices, Isy994i, and Blue Iris connected to the Echo and my Dot. I see great potential here and our kid really likes talking to it, We have an African Grey Parrot so were interested to see what happens. The Insteon with the ISY Portal works good and makes it easy to control equipment since you are not limited to buttons on a remote, Blue Iris worked good and I was able to connect it after several tries","Positive"
