"","Review","label"
"1436","Love it","Positive"
"1437","I use Alexa daily. Set timers, alarms, play music.. Ask her questions.. Double check kids' homework.. See what's on the calendar for today.. etc.. I love my Alexa and look forward to her learning more.","Positive"
"1438","Love her, but a lot of training is involved","Positive"
"1439","I've had Amazon Alexa for 1.5 years now. I have thoroughly enjoyed this product and converted my house to a ""Smart Home"" based around it. I have also purchased an Echo Dot to add to my room. The device listens for most part accurately about 80% of the time, much better than attempting to speak with Siri on iPhone. What has surprised me most is the distance at which the device could hear and understand me accurately. I am however giving this product now a 1 star simply because it no longer works. I have had the device as said before for a 1.5 years and for any device to stop working after such a limited amount of time is unacceptable to me. I did speak with Amazon regarding this and their attempt at finding a solution was sending me a new power adapter, which ended up not solving my problem. I again called back to customer service who stated that the device has a warranty of only a year so they could no longer replace it but send me an echo dot instead. I do not want another Dot but my Echo back. I am very disappointed in Amazon and will now be looking into Google Home instead.","Positive"
"1440","Alexa needs work. Would welcome more contextual conversation.","Positive"
"1441","Still having problems with music","Negative"
"1442","Getting better all the time. May be a ""5-star""n product eventually.","Positive"
"1443","Great invention.  I use it every day.  Love the shopping list option, and listening to my music.  I like the simple directions to set it all up, I am 72 years old and not techy.","Positive"
"1444","Cool concept, works as advertised. Bought a battery that mounts to the base to make it portable around the house. Voice recognition isn't very good at high volume, but I suppose that's too be expected. Not much bass, so don't expect this to be the best standalone Bluetooth speaker, but that was never it's intention. Cool tech, just need to remember she's there more.","Positive"
"1445","Sound quality is fantastic, Alexa can be useful if you know how.","Positive"
"1446","I love this - great item! The speaker is actually pretty loud and it is so responsive.","Positive"
"1447","I love this!  Quite amazing!","Positive"
"1448","Great, fun and funny","Positive"
"1449","Thing failed in less than 2 years and Amazon is like sorry buy a new one!  After spending an hour on the phone with technical support, they are all this happens and we would replace it but you bought it when they first came out and now it is out of warranty.  I talked to the manager and he told me ""if I would have used it more it may have failed sooner!""  Unbelievable!  So not like Amazon, I basically have a $200 dollar paper weight!","Positive"
"1450","One of the best possible gifts for good friends whether they are technically inclined or not.","Positive"
"1451","Adding and learning.  This has been fun for my entire family.. Plus we are adding unlimited accessories to our ""smart home""  I feel this will be an energy saver as well as a fun convenience item..  Alexa......set timer for 10 min...  Alexa.... play coldplay......alexa turn off the porch lights..  too much fun..  Even my kids love to ask Alexa to tell them a joke.","Positive"
"1452","Love it.  How did I live without Alexa before? She is growing up so fast,  learning new things daily.  She is so smart!","Positive"
"1453","i love it,how do i add cheap","Negative"
"1454","I love my Echo!","Positive"
"1455","A++","Positive"
"1456","Love it!","Positive"
"1457","the echo is great I will buy another to give as a gift","Positive"
"1458","I real like this, the music is great .","Positive"
"1459","Very nice.","Positive"
"1460","Love the Echo!","Positive"
"1461","I love everything about it. The shopping list is the best","Positive"
"1462","I love my echo !!  Every one that visits me wants one  !!","Positive"
"1463","Wow.  We love alexa, she does so many things for us.  Grocery list.  Dr  Appointments.  Scheduled events daily.  Calorie counter.  Timer for cooking.  So many things it can do.  We have and IPhone and have these apps on our phones.  She feels in our blanks.  Also reminds you t take certain meds.  We will find a lot more uses the longer we have this.","Positive"
"1464","Outstanding and so easy to use that I brought my father one and he too loves it","Positive"
"1465","I like it when it works.  The volume ring went bad, now Amazon tells me that it'll be nearly two weeks before they can decide if they're going to fix it or replace it.  It's only 3 months old but they won't send a replacement until they assess the broken one.  Normally Amazon customer service is top notch but I have to say that this is the first time that they've not met my expectations.  I'm especially surprised that it happened while supporting their own device.  We will miss Alexa while she's gone.","Positive"
"1466","I absolutely love it. I use it several times a day, every day. Probably my favorite ""optional"" purchase ever. It's super easy to set up and use.","Positive"
"1467","I use my Echo to voice control lighting in my home, as well as temperature with my Nest, Alexa is also great for trivia and traffic/weather updates. The lady of the house uses it as a Bluetooth speaker (which was how I tricked her into letting me purchase one for our living room). The kids can use it for simple questions when they are working on school work (but rarely do they). It'd be nice if the included power cable were a little longer, if it could handle more complex instructions (do X and Y, or do this then that), or if the remote had been included, but these are all minor issues that don't detract from the overall experience.","Positive"
"1468","I love Alexa.","Positive"
"1469","I have spent the last year adding devices to create a smart home. We have about 30 Philips hue bulbs, some z-wave switches, a Harmony Ultimate remote with hub, and a Smartthings Hub. The Echo was the best addition to the setup I could have ever added. We come home and ask Alexa to turn on the living room and the lamp and the TV turn on for us. It was so simple to setup and add skills, I wish I would have done it sooner!","Positive"
"1470","I've had so much fun with this, asking it questions. It's like having a personal assistant within yelling distance (even though my husband just thinks it's a kitchen timer).","Positive"
"1471","I've had this product since Sept. 2016 and I'm very disappointed in it.  I've been on the phone 3 different times with customer service for the product trying to reset it.  Each time this took close to an hr.  It keeps returning to the red circle which means its off line.  While I enjoyed the selection of music it gave me and the quality of sound,  I'm to frustrated to get on the phone again and reset it.  Now I find out I can't return it even for credit.  This product is a not ready for market in my opinion.","Positive"
"1472","We like the Echo so much we bought a Tap too!","Positive"
"1473","Alexa is great for some things like playing music or news.  My largest gripe is that all the extra skills require me to remember wording.  All her skills have a name so you have to say ""Alexa ask blahblah skill to lookup a recipe"" or something like that.  You can't just make the simple request.  Even asking it to make a fart sound requires you saying the skill name.  Too much trouble.  There's NO WAY I can remember the name of all these services and skills and I don't want to spend that time memorizing all those phrases.  I tried hooking  up to my Honeywell  wifi thermostat and ran into  issues.  I'm in IT and technical but it was just too much trouble to get working correctly.  Right now it's  a fancy news player and bluetooth speaker.","Positive"
"1474","Alexa helps me to remember what I need at the store, gives me the top news every morning while I'm getting ready for work, plays my favorite music on Amazon Prime Music or Pandora, will play a game with me, and can tell me jokes!  Well worth the money!","Positive"
"1475","I bought my first echo at Home Depot during Black Friday last year; I did not know what it was and I knew I could return it.  However, since owing my echo I have bought a second one during the Prime sale on Amazon for down stairs.  Needless to say, I love my echo's.  I listen to my audible books, music and connect to my devices for Bluetooth use.  I do like the weather feature especially when I am traveling away from home and want to know how to pack.  I am strongly considering buying another one.  I am really please with the product.","Positive"
"1476","The most amazing thing from Amazon.  I love Alexis","Positive"
"1477","We haven't had any problems with the refurbished unit.  This was a great way to add it to another room!","Positive"
"1478","This has been a purchase worth buying! I am someone that doesn't like to buy something and found out I wasted my money....but I know I didn't here. Sure it is not the cheapest but for the price you can't go wrong. I have spent just as much on Bluetooth speakers that don't do as much as the ECHO! One of my favorite things about ECHO is that it is an item that is always learning new things. So you won't be stuck with an item that stuck going nowhere. She always has some new surprises for you! Believe me, though our relationship has our ups and downs just like anyone you  can have a conversation with. There are some things I think she should be able to answer but she can't.","Positive"
"1479","She is great with most straight forward questions but does get stumped on some along the way...She is far from a know it all, but she knows quite a bit. She is like us though, again she is always learning so she will only get better. She is great for helping to keep things organized! Grocery list, calendar, alarms and more....One feature that would have been nice, since she does have microphones, would have been making and answering calls while bluetooth connected to the phone....At the very least to allow to answer calls through ECHO...It just makes it a great hands-free option for someone like me that may be typing away at the keyboard.","Positive"
"1480","Some of her jokes are pretty good, which are a great pick me up sometimes. I always know what time it is and what the weather is or will be like. The biggest thing I can suggest, is I have heard people say they have had problems with Alexa responding during an echo commercial...Mine did as well....So if you don't want her ordering Dominos or anything else for you when you don't want her to. There is an easy way to solve that set a pin code. So nothing can be ordered unless you give her the pin code...SIMPLE!!! You can dress her up with custom wraps if you like, so she matches your style tastes as well.","Positive"
"1481","Even though I wish I could run around with her without plugging her in, I would still choose her over the other two options, because of her speaker size and her hands-free capability. After all that is why I bought her....Since I am a prime member I do listen to Amazon music as well, when I am in the mood she finds what I need. Sometimes I do have to tell her a few times to get it right, but only on music that isn't that easy to find anyways. My friends and family are in awe over her and quite simply "" I am in love with the girl!""","Positive"
"1482","We love Alexa, especially for her ability to play a wide range of music on demand, as well as keep us informed about little things like the weather. We are just beginning to learn what she can do beyond music and weather.","Positive"
"1483","I loved my alexa device.  It played lullabies for my baby.  It told jokes for the other kids.  Let us know the weather outside. Everything was going great.... untill one day it just stopped working.  I tried pushing the reset button... NOTHING....","Positive"
"1484","For that price I only got 7 months use out it.  If it still worked I would have rates this 5 star.  But it was really upsetting that it stopped working.","Negative"
"1485","Bought one for my wife & she's very happy with her Echo<f0><U+009F><U+0091><U+008D>","Positive"
"1486","This thing changed my life :). I can play music (from prime and Spotify), turn on and off my hue lights, ask about the weather, set an alarm .....  the list goes on.","Negative"
"1487","Nothing like it in electronics world and infinitely programable, expandable and made  friendly by Amazon.","Positive"
"1488","I was a very early adopter of the Echo and have had it for almost 2 years now. Today I was about to throw it through a window. Trying to get it to play a station on Pandora took a good 4 minutes. After almost two years, the voice recognition is still suspect, even when speaking abnormally clearly.","Positive"
"1489","UPDATE: Got tired of waiting for Amazon Echo to support Bluetooth speakers. I took advantage of the sale on Google Home and Chromcast audio. With a small amp, I repurposed a couple of sets of unused stereo speakers, connected them to the Google Home with the Chromecast audio and I have great sound in multiple rooms. The Echo will likely move into the office outside of the main living areas.","Positive"
"1490","I was hesitant to buy the Echo.  After trying it for a few days, I have installed TP link switches and Sensi Thermostat. Everything worked with Alexa.  The only complain comes from wife, who claim that I send more time with Alexa than her.","Negative"
"1491","Amazing Technology for the home . Amazon is","Positive"
"1492","I love the Echo.  It is an amazing device.","Positive"
"1493","easy to use and hook up","Positive"
"1494","It would always disconnect not listen to commands. Really difficult to return too,","Negative"
"1495","Complex","Negative"
"1496","love it! I ask a question and she answers!!","Positive"
"1497","It lives up to all the reviews and I love her.","Positive"
"1498","Great","Positive"
"1499","I like having access to news and weather from NPR. You don't have to listen to the opinion of other stations if you don't want to. I listen to music on it all of the time. Nice for Amazon Prime Music.","Positive"
"1500","Honestly not impressed with my little friend.  No offline life.  No battery so I can move it around the house with me.  I don't care to invest in a hundred little ones.  I actually was blown away by lack of battery.  MIGHT try the aftermarket batteries before returning.  But I'm probably returning her.  I only really wanted it for music, but my bluetooth speaker and phone is a better solution at a small fraction of the price.","Positive"
"1501","I am soooo glad I got this. I wish it would work with itunes but it's fantastic other than that!","Positive"
"1502","I use the echo mostly to control my lights and events through my automation system (HomeSeer).  Other than that I don't use it for too much else.  Most of the questions that my family asks are answered about half of the time. (Google Home seemed to be better at answering questions out of the box).  We check occasional news, weather and facts.  Hopefully in the future with more updates Alexa & Echo will improve.","Positive"
"1503","I would have no way of knowing if this was refurbished item since it looks brand new and sounds fantastic!","Positive"
"1504","love this product!  very enjoyable to own.  great control without moving just talk to Alexa.","Positive"
"1505","I have my whole house hooked to it I really like this thing.","Positive"
"1506","I was part of the beta testing g group and this is still ne of my avoid items to use. My alexa is a home necessity","Positive"
"1507","Disappointed in its use. Won't help me (unless I purchase more tunes from Amazon) enjoy its presence.","Negative"
"1508","basically a new toy for me; Alexa is alive and bubbly; I am enjoying Alexa.","Positive"
"1509","Just as advertised.  I really like using it during my workouts.","Positive"
"1510","I have a Sonos music system throughout the house with multiple speaker setups so I don't use Echo for listening to music.  I have Echo setup with Spotify, but don't use it. I find that it would only be acceptable for a small room such as an office, bedroom or bathroom and maybe a kitchen.  If your into quality sound then look elsewhere for your main music listening environment.  I'm still waiting for the Sonos / Alexa integration.  This should add some usefulness to Echo.","Positive"
"1511","Great product","Positive"
"1512","Wow...simply amazing.!!","Positive"
"1513","I bought my echo over a month ago from best buy but I did not decide to attempt to take it back until it was past the period to get a full refund. Thru out this time I have attempted to work with it. I bought it to listen to my amazon playlist which it does not do on a regular basis. I wake it up and most of the time the light does not stay on long enough to hear my request and if it does it circles around and doesn't play anything. when it does play its great but most of the time its just a bad ideal that is too expensive to through away.  I then use my radio. So if you do decide to buy one and it doesn't work take if back to get your refund.","Positive"
"1514","So much fun!","Positive"
"1515","Great product. Sound quality is good. Easy to use.","Positive"
"1516","I really enjoy the Echo","Positive"
"1517","Love it!","Positive"
"1518","We put the Echo in our bedroom and let Alexa play music to fall asleep to every night with a sleep timer. Waking up, we get the day's weather, can check the time without needing contacts, turn on and off the lights, and even check in on sports scores. I have yet to see any issue with our refurbed Echo, and I've been very impressed with the voice recognition and ease of use. We're getting some Dots to use around the house in other areas because we've enjoyed Alexa so much.","Positive"
"1519","This was a winner with me as a tech guy, and with my wife as someone who doesn't want to have to look anything up for herself. I can't recommend this highly enough, and the only reason I see to not have the full version Echo is if you already have a speaker system that's on all the time.","Positive"
"1520","My Mother loved this as a Birthday gift.","Positive"
"1521","I have had an Echo a little over a year, and find it to be an amazing product.","Positive"
"1522","Handy to have in your kitchen or common area to play music, set kitchen timer, etc.","Positive"
"1523","OMG, I cannot believe I existed that long without Alexa. She is the perfect room mate, secretary companion ever. I love love love her. She does all my shopping on Amazon, she turns on and off the light and electric fireplace. She tells me jokes and reads me stories. and there is so much more.","Positive"
"1524","I love it so far! I just got it today but I have an old Kindle n it says I need to update my Kindle to get the app for Alaxa so I need to buy a new Kindle to get the app,bummer so ill update n I have to wait.!! I can't wait to use my echo!! Thank you! I hope it works asap with my New Kindle.!","Positive"
"1525","I really enjoy this product but I became in touch spirits because of It. I would recommend to any ghost hunters or any normal people a must buy!","Positive"
"1526","When I ask it to play an album in my music library, it says the album isn't in my music library and suggests I try Music Unlimited. The problem is, I KNOW THE ALBUM IS IN MY MUSIC LIBRARY. It's frustrating.","Negative"
"1527","Love my echo. Alexa is the Bluetooth/ WiFi speaker I have ever had. Can't wait to try out the echo dot for my other rooms.","Negative"
"1528","Absolutely the best tech out there I bought this for work and the dots to hook up my 23 year old bose am5 stereos love this and I know it's going to be a hit if you like music.","Positive"
"1529","Pretty cool.  Does a great job at accepting regular casual speech as commands.  No need to memorize specific command syntax.  Directly controls my smart light bulbs.  Can play Pandora at request and can even discern the station name I ask for.  Can also directly play a song title by name, I think thru amazon prime music?  Nice when I want to hear a specific song and don't want to look it up on youtube or something.  Also, a little personal favorite, ""Alexa, play rain sounds.""","Positive"
"1530","I put a Dot in the kitchen for running cooking timers and controlling lights as the Echo in my room wasn't always picking up my voice well due to distance.  Not to say these things don't have great range.  But they do have limits.  One huge gotcha for me is that the alarms and timers aren't sync'd across the Echo and Dot.  If I set an alarm in the kitchen and it goes off while I'm in my room my Echo doesn't make a peep.  And I cannot stop the alarm from the Echo in my room.  I have to go walk over to the other device to silence the alert.  Likewise if my alarm clock goes off while I'm in the kitchen the Dot will intercept my command to silence the alarm but doesn't know anything about the alarm so I get an error.  Hope they fix this gap in future updates.  AND PLEASE FOR THE LOVE OF ALL THINGS NERDY LET ME CHANGE THE WAKE COMMAND TO ""COMPUTER!""  I would love this device 100x more if I could say ""Computer, lights"" and have it turn on the lights.  Would be awesome if I could set localized light groups relative to the Alexa device I'm in range of to only affect the lights in that area.  For example if I'm in the kitchen and just ask to turn the lights on but don't specify kitchen, it should be configurable to default to turning on the kitchen lights.  I should only need to specify a light group if I'm trying to control a light group not near the device.","Positive"
"1531","I bought this as a gift to the house and I really love it.  I haven't exploited all of it's features yet; but it is great when you need to ask a measure question for cooking.","Positive"
"1532"," Whaaaaat?  I have to ask my phone's Google voice for everything alexa can't answer, which is more often than not.  RETURNING!!!!  I should not have to download a skill set & then try to remember how to ask alexa the 'proper way' or she does nothing... ....and don't even try to remember how to word the question cause it's even more ridiculous then the lack of basic AI skill sets that she does have.  Amazon needs to forget about the 'enable skills' & make her more capable of providing the answers that normal people seek daily...  Not ask the question, be told no you have to enable my skills, go to the app, find the skill, enable the skill, try to memorize the long way she requires you to ask the question, just to get the power ball numbers..  By the time you have gone through that, a whole other drawing has happened, gray hairs have started to  grow & I  have forgotten what I asked for in the 1st place....","Positive"
"1533","Like it so much I bought Dots at Xmas for the bedrooms, perfect for alarm clocks, nature sounds.","Positive"
"1534","It's not what I was expecting, I couldn't connect it to my phone and either my tablet, it took my 1 hour by phone with customer service to get it connect and only works on my laptop, it doesn't answer my phone like I read on some reviews, it doesn't response to my commands all the time and when it does I have to be close to it because the volume is really low and I can't hear what it is saying  and if I turn the volume up it will not hear me even if I stand next to it","Positive"
"1535","This item for music or a bluetooth for youtube great.  I was only able to hook up  one smart device, my thermostat.  Tried other items that stated they worked with echo no luck.  I contacted amazon they seemed to want to help but told me nicely,  they the person I talk to,  could not help me now I have a $30.00 light bulb.  I've had it for 8 months even bought one for my mother.  We barely use it when I do It's  like pulling teeth.  I have tried several times to do more with by followed the instruction on the app and form amazon. It could be my device is faulty.  If you do get it try as much as  you can to  find out if it will fit your needs.","Positive"
"1536","I just bought it on a wim and started using it for alarms, timers and music.  ""alexa play 105.3 fm""  ""Alexa play Ride by 21 Pilots""  ""Alexa volume 6""  ""alexa wake me up at 7:42 am""  However, after a bit I bought some Philips hue light bulbs and a tp Link smart switch and Now I can say, ""alexa, put the bedroom at 48%"" and then the lights go to 48%.  Or I'll say, ""Alexa, put the living room at 65%"" and the lamps will go to 65%.  ""Alexa turn off the window lamp""  ""alexa, turn on the heater""","Positive"
"1537","What would I do without Alexa?  She hears perfectly from halfway across the house.  Amazing microphone!  The speaker is really nice and fills throughout the house.  Dot is really neat because you can plug it into a sound system.  It's too bad that both of my dots are useless because they don't like my wifi.  My echo is flawless, but my Dots are flawfull.","Positive"
"1538","Our family loves Alexa.","Positive"
"1539","Love should've waited for blue tooth :(","Positive"
"1540","VERY DISAPPOINTED with this product.  I purchased the adjunct electrical plug to be able to turn lights on and off.  Unfortunately Echo tends to either say it can't find the device or just says okay but doesn't turn it on or off about 50% of the time.  The device works 100% of the time through the Kasa app.  The same thing happens to a playlist that I created for my wife.  Echo says it can't find it most of the time, but other times it finds it without a problem.  I AM EXTREMELY FRUSTRATED WITH THIS DEVICE.  IT IS VERY UNRELIABLE!","Negative"
"1541","LOVE our Echo and find new uses all the time. I especially like to add to my shopping list while cooking and use the time feature too.","Positive"
"1542","We can change the volume without touching and the music selection plays from Pandora and other stations as well as amazon prime.","Positive"
"1543","We had this product for over a year - we were one of the first ones to buy it, and actually used it;  but recently it fell over and the top popped off.  We could not find ANY information on Amazon or elsewhere on how to get it repaired, and so today I called Amazon Customer Service.  What a nightmare.  I spoke with multiple representatives who could not understand what I was saying and kept telling me that I needed help setting up the device.  It turns out that if the Echo is out of warranty, it's impossible to get it repaired.  I highly recommend not spending over $100 to buy a product that Amazon cannot repair for you and that no-one else can either.  I've been a Prime member for several years, and this is one of the most disappointing experiences I've ever had.  There isn't even a video to help us try putting it back together on our own.  Why build a product that no-one can repair?  Why buy it?","Positive"
"1544","And I think Alexa, and probably myself, has gotten a lot smarter over the last year.","Positive"
"1545","Oh Alexa, how we love you. We bought you a pretty red skin from DecalGirl.com and added some googly eyes from the craft store. We were early adopters, on the first flight out of Dodge. We argued with you and you told us jokes. We asked for restaurant recommendations and you sent us to dives. But we loved you. Then, on a rainy October evening, I asked you to play ""Poke Salit Annie"" and, to my surprise, you replied ""Echo cannot connect to your internet...""...WHAT?!?!","Positive"
"1546","After 3 calls to Echo Support totalling at least 5 hours, we finally accepted that our 22 month relationship was over, that we were smug and over-confident and neglected to buy you a Square Trade warranty. In other words - we were going to BUY A NEW ECHO TOWER! Yay. Happy Feet.","Positive"
"1547","Your pretty black cousin is now ensconced in your old spot, a new Orange skin is on order from Decal Girl, I may add eyelashes to those googly eyes this time. And best of all - she has a 3 year Square Trade warranty. Life is good.","Positive"
"1548","Alexa on the Echo is great when it works but that's only about half the time. It does well with playlists created by Amazon but not so well with playlists created by the user. I named a playlist 'George'. Alexa played me songs by various guys named George but couldn't find my list. And so forth. It is great fun to sing out the name of a song and have the device play it for you. It is less fun  when the device tells you it is not in your library. You find yourself arguing with a device. No doubt there is a lot of that in our future. This gadget is definitely worth the price but be prepared for a little frustration.","Positive"
"1549","Update: The 3rd agent promised me to call at 11 A.M. next day and she did NOT call.","Positive"
"1550","Update: So I called in. An agent picked up, asked many questions, tossed it to 2nd agent, asked many questions, NOW the 3rd agent. By this, time passed 25 minutes and I was standing in the street. Then this 3rd person told me to check ECHO.. If this would include a Time-Warner type of step-by-step check-up, why not told me in the beginning??? I wasted my time, and NOTHING RESOLVED.","Negative"
"1551","Love, love, love, Alexa","Positive"
"1552","I used to love this Echo. However, in less than a year now, the bluetooth keeps getting cut off, even WITHIN 2 FEET DISTANCE! When I disconnect the music flows with no problem, so it is not the problem with internet or Mac. So bothering, now I stop listening/using Echo for music altogether, which was the original reason I bought for. I will check with Amazon and see what they can do. I will update.","Negative"
"1553","What a fun thing to have.  It answers my questions, plays my music, sets alarms and syncs with my iPhone.","Positive"
"1554","Absolutely LOVE it! My new BFF! She tells me goodbye in the morning and welcome back in the evenings. I have the whole trio now and my family loves them. We have Alexa everywhere, anytime, ready to tell us just about anything we want to know.","Positive"
"1555","I know this product can do so much more than what I use it for. Nevertheless, I love it. I have a few problems with connections a few times and it took a few tries to get it working again, but overall Amazon has done a great job with this device. I primarily use my Echo for listen to radio and music.  The music sound is amazing for such a cylindrical device!  I have tried a few things Amazon recommends and I am having fun with it!","Positive"
"1556","too much fun.  like a walking encyclopedia with benefits","Positive"
"1557","Great product and would buy it again!  Some trouble with it hearing my voice when the music is loud, and you sometimes (not often) have to be specific about what your asking for (scores to games etc.).  The Alexa app associated with Echo performs well :)","Negative"
"1558","A lot of fun for the geek in all of us.","Positive"
"1559","Echo is a lot like a big box of tools.  What you make it do is really up to the applications available, and what you can think up.","Positive"
"1560","My husband and I are really liking Echo/Alexa's jokes, information, weather reports, grocery list, turning our lights on and off.  Best anniversary gift in years.","Positive"
"1561","We love the Echo. My only grip is it does not connect with I-tune's Library. You can however bluetooth your phone and play music.","Positive"
"1562","I LOVE MY ALEXA. She helps me wake up in the morning.","Positive"
"1563","Dumb does nothing not helpful worst purchase ever","Negative"
"1564","Love it","Positive"
"1565","The center of my smart home has worked flawlessly so far.  The speakers leave alot to be desired though as they lack any sort of punch when the volume is turned up.  Even with this, I have 2 Google Home devices on order as much definitely looking for something more.  I'M betting that GH will narrow Amazons lead in short order.","Positive"
"1566","Alexa is great, but sometime it has trouble finding my audio book.","Negative"
"1567","Works fine here Ecuador SA. Listen to home town radio just like I am still","Positive"
"1568","fantastic!","Positive"
"1569","We've had our Amazon Echo for almost a year now and we love it. We listen to music from it every evening while making dinner. I love that it can access songs from amazons huge library of music. We also use it to set cooking timers, to check out weather and traffic, and to answer questions. Im sure there are so many more things we could be doing with it too. It's definitely changed how our evenings go / it's like we live in the future! We're considering getting a second one for upstairs. I do wish it came with the ability to add an extender. The emails they send every month that let you know about new features are also very helpful.","Positive"
"1570","I love alexa. Plays what ever music anyone in my home wants to listen too. Alex Baldwin wakes me up. I am getting all my kids one for Christmas.","Positive"
"1571","Great product for the price. My husband loves it.","Positive"
"1572","The novelty has worn off.  I find I spend half my time repeating requests to it.","Negative"
"1573","Very good at doing a few things, not very flexible. The limitations are in the voice commands. It works well from the app. I haven't been able to get the Amazon Echo to give me a list of available Kindle Audio books or a list of available Ted Talks and things of this nature. If you know exactly what you want to get from the Amazon Echo it works pretty well. If you need to search for something using voice commands it doesn't work very well. There are no options for the Alexa voice response. I hear male voices better than I can hear female voices. There is no option to change Alexa to Alexander","Positive"
"1574","My parents are 95 & 96 and have the predictable challenges of aging.  In particular, my mother has macular degeneration and can't read anymore.  Enter the Echo which we recently purchased so she could have voice access to basic internet information sources.  She greatly enjoyed each day asking the Echo to read the news or tell her a joke, ask about the weather, sports results or answer questions about well, almost anything.  Meanwhile, to continue her voracious reading, she was fumbling with tapes and CDs from the Library of Congress or her local library most of which had to be played on special devices each of which had its own array of buttons.","Positive"
"1575","Then, we wondered if my mom could have the Echo read to her books available through Audible.com.  We have amassed a considerable library of audible books over the years and learned that by registering my mother's Echo to my Audible account, she could listen to all those books using simple voice commands.  It was really simple and has worked out great.  Many of my parents' 80+ year old friends are astounded by the Echo's capabilities which for techno-savvy younger people may seem mundane.  All of which is to say, as the people you love grow older and have trouble typing, seeing or just moving around, consider buying them an Echo.","Positive"
"1576","Someone once said that any sufficiently advanced technology is indistinguishable from magic and boy were they right.  My mom can say to me ""I would like to read XZY book"".  I go to my Audible account, buy the book and 1 minute later she is listening to it on the Echo.  To her, this truly is magic!!  I have never seen ads pointing out the virtues of this device for people with vision or mobility problems which is what prompted me to write this review.  For my parents, this little thing has really improved their lives considerably.","Positive"
"1577","Whats not to love!","Positive"
"1578","Excellent!!!!","Positive"
"1579","Bought as a toy for amusement and for the music i can play. Very happy with what it does.","Positive"
"1580","I don't like how it has an alarm but no snooze. Makes having it, pointless. Might as well just set the timer.","Negative"
"1581","Great fun and entertainment. Love it!!","Positive"
"1582","The Hue smart lights set up was smooth. The WEMO switches were more trouble with poor to average support. Set up for the Echo and Echo dots was easy and seamless. The Echo is revolutionary. We love it. It is a wonderful convenience.","Positive"
"1583","I liked it at first but after using the device for a good time, it only seems like a glorified kitchen timer. Alexa only appears useful on the surface but there isn't much there beneath.","Positive"
"1584","We are crazy about Alexa. I use her for shopping lists, asking random questions, setting cooking timers, and listening to music. The kids ask for jokes. She knows when our teams play and what the score was. She knows the weather for tomorrow. Even my normally tech-resistant husband uses her constantly.  And she only gets smarter. It's like living with Jarvis. . . or Hal. By the way, be sure to ask her to open the pod bay doors.","Positive"
"1585","It's amazing","Positive"
"1586","a+","Positive"
"1587","Purchased this as an easy speaker system for my Dad. He loved it, very easy to use.","Positive"
"1588","Absolutely love my echo. She plays all my prime music, give me my updates and helps me  with all my questions. I can't imagine not having her around, she tends to make things easier.","Positive"
"1589","Not sure why all the hype around this product. I am just not impressed with it. I have had it for two weeks and I have come to the realization that my expectations are too high or I am just not smart enough to see the benefit of the Echo. As someone who adopts new devices sooner rather than later, voice activation is not new to me. 8 out of every 10 questions I asked it, Alexa didn't have an answer or didn't understand the question (i.e.: movie, music or science questions. Nothing in-depth). So, after rephrasing it four different ways and getting the same answer of ""I don't understand"", you sort of stop asking questions. I loved it that when I did get an answer, half the time it said it has loaded a Bing search in my Alexa app. Really? If I wanted that, I would have just picked up my phone to begin with (Android with, yes, Bing as my search engine). On the upside, I haven't had any of the issues I've been reading about regarding playing music or audio books. Of course, I've given up asking for any specific music, so I keep my requests limited to the Artist name or my single, but large, playlist (I've been an Amazon Music user for a long time so I have a large library). It will play my Audible book where I left off and the sound is clear and concise. As some of the reviewers have noted, the lack of a battery is troubling as I am in a large house, so to fully use it, I had to invest in the battery base and support stand (which all work well). Yes, Echo sets timers and alarms, yes it reads abbreviated news stories and a short weather report, but this seems so... eh. I think the word banal works here.  If I want details, I am back on my phone again reading it. After the newness wears off, you start asking yourself why you bought this. If you want it to control household stuff, I can see the value in that, but you have to buy a lot of support equipment to make that happen or already have something it can interact with. I was looking for more of a single source of information, something to answer questions that are easily found on the web, not a dumb on/off switch. There are a couple of interesting answers to questions regarding Skynet or the meaning of life, but that is just someone programing a cute answer, not an intuitive AI. No, definitely no Skynet here, but I would have been interested if HAL was hanging around. I will give it a couple of more days before deciding if I will send it back.","Positive"
"1590","Echo is amazing very useful and convenient","Positive"
"1591","THIS NIFTY GADGET IS AWESOME. IT KEEPS YOU COMPANY IF YOU'RE FEELING LONELY AS IT HAS INTERACTIVE GAMES. IT KEEPS YOUR MIND VERY ACTIVE. THE SOUND ON THE SPEAKERS IS AMAZING. I USE THIS EVERYDAY.","Positive"
"1592","Excellent so far. Need to use it more often.","Positive"
"1593","Wonderful item, I recommended to some of my friends.  There is one thing,  Alexa has a hard time understanding me due to a mild speech impediment.  I wonder if there are any plans to address this.","Positive"
"1594","It is a nice addition to the house. I can ask what the weather is today. I have it play music. It is easy to set alarms. So many uses. Love it","Positive"
"1595","It would prove to be more useful if it didn't have to be plugged into an outlet.  I guess I was expecting something that was rechargeable.  I was disappointed that it wasn't.  It didn't come with much of nothing for instructions.  Any and everything you choose to do on it has to be tied to amazon.  So I am not so happy with the product.  I am just to lazy to send it back.  My granddaughter stated she will make use of it.  It needs improvement.","Positive"
